OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,City,TractBG,GlobalID,SqMiles,Acres
7932,26,163,521500,2,261635215002,Block Group 2,G5030,S,443334,0,+42.3351018,-083.0843298,Detroit,5215002,2949deff-2a61-4a20-add9-cf0a89bfd841,0.17117221,109.55021698
7933,26,163,520700,2,261635207002,Block Group 2,G5030,S,173775,0,+42.3334457,-083.0506835,Detroit,5207002,5d901a60-3467-4019-999e-9fddf6b0d24a,0.0670949,42.94073758
7934,26,163,522500,3,261635225003,Block Group 3,G5030,S,220513,0,+42.3403109,-083.0567636,Detroit,5225003,a3304c92-6d31-4c71-a9f0-23840337a55a,0.08514054,54.48994888
7935,26,163,522500,2,261635225002,Block Group 2,G5030,S,239532,0,+42.3440468,-083.0590679,Detroit,5225002,ef3e7530-ecf1-41ef-bac2-dd5ccd3eea97,0.09248382,59.18964612
7936,26,163,522500,1,261635225001,Block Group 1,G5030,S,474631,0,+42.3400508,-083.0633204,Detroit,5225001,dc2f5c2a-6463-48d8-b372-b7528c8dfe3b,0.18325605,117.28387408
7937,26,163,520300,2,261635203002,Block Group 2,G5030,S,216364,0,+42.3477294,-083.0614911,Detroit,5203002,2caae41c-9f7e-4b6f-978c-9089d6149a18,0.0835386,53.46470865
7938,26,163,520300,1,261635203001,Block Group 1,G5030,S,234753,0,+42.3516855,-083.0638784,Detroit,5203001,a3504c5b-58c0-4fdf-b869-8c7c72108e9d,0.09063864,58.0087295
7939,26,163,520200,1,261635202001,Block Group 1,G5030,S,218267,0,+42.3541370,-083.0682606,Detroit,5202001,7507e8f6-25e1-4bf9-bfa5-ad15804fcc05,0.08427335,53.93495019
7940,26,163,518600,2,261635186002,Block Group 2,G5030,S,352694,0,+42.3623400,-083.0284242,Detroit,5186002,1fb077cc-ec81-4d55-b2b5-b7cb93fa4232,0.13617591,87.15258524
7941,26,163,518600,1,261635186001,Block Group 1,G5030,S,388908,0,+42.3668905,-083.0303763,Detroit,5186001,164ca6b3-eb06-4099-93a9-b654db8cde22,0.15015821,96.10125951
7942,26,163,518400,2,261635184002,Block Group 2,G5030,S,234195,0,+42.3686831,-083.0397074,Detroit,5184002,2888c784-b3fb-48ed-9b76-8a98ad06f05b,0.09042319,57.8708447
7943,26,163,508000,2,261635080002,Block Group 2,G5030,S,1246135,0,+42.4413496,-083.1149245,Detroit,5080002,555c6be3-9642-4f5a-8f98-8a989d3e322c,0.48113541,307.92666395
7944,26,163,501100,5,261635011005,Block Group 5,G5030,S,248838,0,+42.4180613,-082.9616161,Detroit,5011005,d93506a5-d4f7-44c4-b5f1-594f2f31ccca,0.09607688,61.48920879
7945,26,163,501300,5,261635013005,Block Group 5,G5030,S,397189,0,+42.4060603,-082.9485349,Detroit,5013005,d8ca9091-505f-4420-afb9-047eadacf455,0.15335553,98.14753917
7946,26,163,985900,1,261639859001,Block Group 1,G5030,S,625321,0,+42.3662243,-083.0526570,Detroit,9859001,b35ff13b-6675-436c-ae0f-5123d9c8db93,0.24143778,154.52018395
7947,26,163,525800,1,261635258001,Block Group 1,G5030,S,238484,0,+42.3325152,-083.1324678,Detroit,5258001,8d26e550-97f2-471b-b44e-ac8253cbe242,0.09207918,58.93067968
7948,26,163,516700,2,261635167002,Block Group 2,G5030,S,223263,0,+42.3442292,-083.0226889,Detroit,5167002,bcbb3fa6-c010-43e2-b745-8b2b1bd5c7c3,0.08620232,55.16948867
7949,26,163,527300,2,261635273002,Block Group 2,G5030,S,574686,0,+42.3443611,-083.1208392,Detroit,5273002,bce8cfc2-a6c9-4720-b93e-80d30a37ad77,0.2218875,142.00800298
7950,26,163,527200,2,261635272002,Block Group 2,G5030,S,270096,0,+42.3505628,-083.1241365,Detroit,5272002,f1333b08-44b1-4043-bceb-daa4df3ae075,0.10428464,66.74217498
7951,26,163,542600,2,261635426002,Block Group 2,G5030,S,347321,0,+42.3849794,-083.2123348,Detroit,5426002,f44a684a-f052-4d7d-ad1d-624de452bfd4,0.13410138,85.82488803
7952,26,163,543700,2,261635437002,Block Group 2,G5030,S,428460,0,+42.3909650,-083.2419021,Detroit,5437002,f1dee313-42d8-4e35-bbbd-ae9fde5893cf,0.16542933,105.87477154
7953,26,163,545400,1,261635454001,Block Group 1,G5030,S,1305955,0,+42.3543681,-083.2066365,Detroit,5454001,05822252-d7dd-43ec-8986-3da69142b754,0.50423204,322.70850784
7954,26,163,545700,1,261635457001,Block Group 1,G5030,S,526415,0,+42.3331814,-083.2292187,Detroit,5457001,1c75b1c3-f346-4e3f-a53d-a59c90a20c3c,0.20324996,130.07997913
7955,26,163,541800,1,261635418001,Block Group 1,G5030,S,646878,0,+42.4323754,-083.2826190,Detroit,5418001,d9415c56-131b-41c1-a572-02d02b85e3b2,0.24976099,159.84703465
7956,26,163,541700,2,261635417002,Block Group 2,G5030,S,601741,0,+42.4337910,-083.2748450,Detroit,5417002,61dfd7d3-bbc6-48a8-a50f-e62c20a01939,0.23233349,148.69343906
7957,26,163,541700,1,261635417001,Block Group 1,G5030,S,677955,0,+42.4382123,-083.2716942,Detroit,5417001,854eb6c4-4fd2-4e10-ada2-5866c397f449,0.26175988,167.52632857
7958,26,163,541500,3,261635415003,Block Group 3,G5030,S,239990,0,+42.4327141,-083.2661620,Detroit,5415003,79ce7232-2f10-461d-ab8e-bd5651029b3d,0.09266065,59.30282038
7959,26,163,541500,2,261635415002,Block Group 2,G5030,S,386275,0,+42.4327270,-083.2613744,Detroit,5415002,ab5f8b59-ab82-4a88-b448-b5f3824c5aa5,0.14914161,95.45063104
7960,26,163,541500,1,261635415001,Block Group 1,G5030,S,152419,0,+42.4418952,-083.2617305,Detroit,5415001,530275dd-b123-4832-ba63-a1bcbd80cde0,0.0588493,37.66355506
7961,26,163,541400,3,261635414003,Block Group 3,G5030,S,599264,0,+42.4255575,-083.2718244,Detroit,5414003,78afee9d-f804-4d9f-9e76-8b73030b7065,0.23137712,148.08135903
7962,26,163,541400,2,261635414002,Block Group 2,G5030,S,894836,0,+42.4238169,-083.2624554,Detroit,5414002,f15f04ca-e11d-4602-8036-9c3ad7b93e60,0.34549811,221.11879071
7963,26,163,541400,1,261635414001,Block Group 1,G5030,S,1036697,3272,+42.4182283,-083.2688119,Detroit,5414001,c2c44b30-474b-4cc3-b5ee-a813b8243dc8,0.40027094,256.17340716
7964,26,163,541300,2,261635413002,Block Group 2,G5030,S,470539,0,+42.4240699,-083.2800486,Detroit,5413002,3cbca72b-56d4-48d2-8723-77f9a3c0e3d5,0.18167612,116.27271887
7965,26,163,541300,1,261635413001,Block Group 1,G5030,S,431956,0,+42.4168204,-083.2819432,Detroit,5413001,aba5292d-f5f3-4411-8df9-549035abb93f,0.16677914,106.73865195
7966,26,163,541200,4,261635412004,Block Group 4,G5030,S,204983,0,+42.4219138,-083.2556623,Detroit,5412004,e7a49547-8c06-454b-823f-949446942116,0.07914437,50.65240231
7967,26,163,541200,3,261635412003,Block Group 3,G5030,S,214984,0,+42.4172132,-083.2552886,Detroit,5412003,79ba1f74-faf6-4363-bd46-f73530182906,0.08300578,53.12370322
7968,26,163,541200,2,261635412002,Block Group 2,G5030,S,325305,0,+42.4195648,-083.2511348,Detroit,5412002,649d85ea-1151-464d-b002-5f10b02676bc,0.12560096,80.38461596
7969,26,163,501700,1,261635017001,Block Group 1,G5030,S,559997,0,+42.4018067,-082.9241218,Detroit,5017001,112ab5a3-344b-4417-b9f4-66a92e726431,0.21621605,138.37827204
7970,26,163,501600,2,261635016002,Block Group 2,G5030,S,593148,0,+42.4153733,-082.9154935,Detroit,5016002,734999e3-923e-4aef-b97b-78eedd3934ab,0.22901572,146.57006252
7971,26,163,501600,1,261635016001,Block Group 1,G5030,S,619979,0,+42.4105594,-082.9257832,Detroit,5016001,a9025995-9e6e-4a14-8294-f1fe71b69c68,0.23937523,153.200147
7972,26,163,501500,4,261635015004,Block Group 4,G5030,S,348985,0,+42.4186153,-082.9200679,Detroit,5015004,96a48ee3-2c7b-459d-8f09-d9ad37841b1d,0.13474386,86.23607138
7973,26,163,501500,1,261635015001,Block Group 1,G5030,S,279273,0,+42.4175158,-082.9257760,Detroit,5015001,a4d392cd-d3a2-4b93-8c6e-376a0de30e85,0.1078279,69.00986106
7974,26,163,501500,2,261635015002,Block Group 2,G5030,S,117768,0,+42.4215921,-082.9293320,Detroit,5015002,a08ce8dd-c697-4da3-8ee8-50019384d9a9,0.04547047,29.1011065
7975,26,163,501500,3,261635015003,Block Group 3,G5030,S,294215,0,+42.4226840,-082.9240455,Detroit,5015003,98ba2e8f-33b8-4c4f-96b5-924148475814,0.11359704,72.70210967
7976,26,163,501400,1,261635014001,Block Group 1,G5030,S,252451,0,+42.4081933,-082.9407718,Detroit,5014001,6bf2dfd5-0824-47ce-b9ce-718e80f8b0e9,0.09747187,62.38200053
7977,26,163,501400,3,261635014003,Block Group 3,G5030,S,338879,0,+42.4052023,-082.9371469,Detroit,5014003,e55a3f2e-6b69-49cc-8a54-333da4d0c74c,0.13084191,83.7388244
7978,26,163,501400,2,261635014002,Block Group 2,G5030,S,237523,0,+42.4094136,-082.9346757,Detroit,5014002,5f57fc5c-1f3f-404c-bd36-7aa5383a5f9c,0.09170814,58.69321141
7979,26,163,501300,1,261635013001,Block Group 1,G5030,S,206304,0,+42.4040984,-082.9547084,Detroit,5013001,01d3712b-4ffb-4449-af0c-da6c4e6954ed,0.07965441,50.97882852
7980,26,163,501300,4,261635013004,Block Group 4,G5030,S,195396,0,+42.4012459,-082.9562794,Detroit,5013004,e52240db-ff51-49f1-bc3b-a7f57b2586dd,0.07544281,48.28340302
7981,26,163,501300,2,261635013002,Block Group 2,G5030,S,219093,0,+42.4004660,-082.9507323,Detroit,5013002,81ca2822-3976-4a18-a3b8-42029d3bb7ac,0.08459228,54.13905923
7982,26,163,501300,3,261635013003,Block Group 3,G5030,S,217326,0,+42.4025928,-082.9449283,Detroit,5013003,edfe5ab2-a34e-4658-b0b9-e774345b4a5a,0.08391003,53.70242403
7983,26,163,501200,2,261635012002,Block Group 2,G5030,S,247399,0,+42.4131177,-082.9523880,Detroit,5012002,c1d733d6-054b-4db0-95b7-251751319231,0.09552128,61.13362415
7984,26,163,501100,4,261635011004,Block Group 4,G5030,S,249741,0,+42.4124321,-082.9628974,Detroit,5011004,49384402-4848-4419-b175-80b2d6a5012d,0.09642553,61.71234495
7985,26,163,501100,2,261635011002,Block Group 2,G5030,S,231987,0,+42.4116596,-082.9588089,Detroit,5011002,19562a0e-1ad1-4fee-918e-f459dd1727e5,0.08957068,57.32523602
7986,26,163,501100,1,261635011001,Block Group 1,G5030,S,236772,0,+42.4157893,-082.9562981,Detroit,5011001,7b9817a0-a76c-41bc-8838-564b76021e4a,0.09141818,58.50763527
7987,26,163,501000,1,261635010001,Block Group 1,G5030,S,313912,0,+42.4189013,-082.9520536,Detroit,5010001,915f2045-0a10-4287-a7b6-bfe412786c02,0.1212021,77.56934436
7988,26,163,500900,4,261635009004,Block Group 4,G5030,S,322754,0,+42.4256494,-082.9557494,Detroit,5009004,19d9b8cb-433f-4016-a035-dd8a89168019,0.12461601,79.75425013
7989,26,163,500900,3,261635009003,Block Group 3,G5030,S,220834,0,+42.4234930,-082.9505191,Detroit,5009003,aec9e88a-449f-487b-a4fb-920593aa12c0,0.08526448,54.5692697
7990,26,163,531500,4,261635315004,Block Group 4,G5030,S,238807,0,+42.3873272,-083.1271078,Detroit,5315004,c03c83dd-0cc2-4786-bfa5-e9db33bd21eb,0.09220389,59.01049472
7991,26,163,531500,3,261635315003,Block Group 3,G5030,S,250780,0,+42.3840626,-083.1214981,Detroit,5315003,374a9b50-143d-4467-91a8-e16b91a4bded,0.09682669,61.96908744
7992,26,163,531500,2,261635315002,Block Group 2,G5030,S,199913,0,+42.3875493,-083.1217246,Detroit,5315002,16a4902f-4dd7-48eb-8504-5e4044d0cf51,0.07718684,49.39957803
7993,26,163,531500,1,261635315001,Block Group 1,G5030,S,176480,0,+42.3905851,-083.1237793,Detroit,5315001,69b82d61-6f81-4343-9b0e-8df5a5b3b6bf,0.0681393,43.60915763
7994,26,163,531400,2,261635314002,Block Group 2,G5030,S,343811,0,+42.3798652,-083.1203867,Detroit,5314002,7e321c01-c568-4fd9-ade9-c778a381c2c3,0.13274616,84.95754814
7995,26,163,531400,1,261635314001,Block Group 1,G5030,S,158201,0,+42.3815121,-083.1158999,Detroit,5314001,993e5603-c2f0-467d-ac4a-e4a7b7d608fa,0.06108174,39.09231837
7996,26,163,531300,2,261635313002,Block Group 2,G5030,S,215719,0,+42.3852322,-083.1095200,Detroit,5313002,e3f13855-0afd-42f9-b499-9e060c8e7db1,0.08328957,53.30532568
7997,26,163,531300,1,261635313001,Block Group 1,G5030,S,363817,0,+42.3821578,-083.1099534,Detroit,5313001,ef1e21ba-9786-4ae5-acd8-073889e12916,0.14047052,89.90113839
7998,26,163,531200,2,261635312002,Block Group 2,G5030,S,268644,0,+42.3760111,-083.1048664,Detroit,5312002,477a09cd-80f9-469f-8324-0315171d2270,0.10372402,66.38337797
7999,26,163,531200,1,261635312001,Block Group 1,G5030,S,319076,0,+42.3788797,-083.1068024,Detroit,5312001,42cc695e-33ba-456d-b35c-c0f7db9c02bc,0.12319593,78.84539654
8000,26,163,531100,1,261635311001,Block Group 1,G5030,S,405298,0,+42.3738084,-083.1145525,Detroit,5311001,299609e3-b7a1-4cc9-a374-cdef49c3d5d7,0.15648643,100.1513167
8001,26,163,531100,2,261635311002,Block Group 2,G5030,S,218505,0,+42.3768732,-083.1165978,Detroit,5311002,05baa277-2125-475a-ba07-8a62747ccc90,0.08436525,53.99376127
8002,26,163,530800,4,261635308004,Block Group 4,G5030,S,176485,0,+42.3689472,-083.1291951,Detroit,5308004,4fe48ee7-889d-4a2a-9b21-1d223c734c17,0.06814123,43.61039316
8003,26,163,530800,3,261635308003,Block Group 3,G5030,S,400088,0,+42.3754389,-083.1340411,Detroit,5308003,f7ddd671-c76c-4773-88a4-c58fe31f549b,0.15447484,98.86389767
8004,26,163,530800,2,261635308002,Block Group 2,G5030,S,295733,0,+42.3722098,-083.1372664,Detroit,5308002,1c7567ee-7ec0-40e6-81dd-a3d0373ea90f,0.11418314,73.07721563
8005,26,163,530800,1,261635308001,Block Group 1,G5030,S,295590,0,+42.3676392,-083.1332815,Detroit,5308001,22ee5014-cc1e-4b53-b9e0-b1f60741120f,0.11412793,73.04187956
8006,26,163,530500,2,261635305002,Block Group 2,G5030,S,317238,0,+42.3824884,-083.1359130,Detroit,5305002,474001ca-81d6-45bc-aacd-2fe68e546510,0.12248627,78.39121685
8007,26,163,530500,1,261635305001,Block Group 1,G5030,S,212213,0,+42.3847603,-083.1303408,Detroit,5305001,a6d307d7-30c7-429a-9071-3bc450d98c85,0.08193589,52.43897421
8008,26,163,530400,1,261635304001,Block Group 1,G5030,S,214354,0,+42.3893581,-083.1356245,Detroit,5304001,5d500e26-cd45-4ce0-8a24-edc8e4fb8ff0,0.08276254,52.96802683
8009,26,163,500900,1,261635009001,Block Group 1,G5030,S,347840,0,+42.4192187,-082.9396155,Detroit,5009001,a237290d-bb67-43a8-bc13-2d64f7cd93ea,0.13430177,85.95313572
8010,26,163,500800,1,261635008001,Block Group 1,G5030,S,487659,0,+42.4240044,-082.9332172,Detroit,5008001,c2ad67bd-878d-4f7c-8ed7-c410d58d01a0,0.18828619,120.50316299
8011,26,163,505100,1,261635051001,Block Group 1,G5030,S,1240305,0,+42.4443564,-083.0159163,Detroit,5051001,6eccbf36-574f-43bb-81dd-b10a6024a31c,0.47888443,306.48603958
8012,26,163,504300,1,261635043001,Block Group 1,G5030,S,336744,0,+42.4036016,-082.9774686,Detroit,5043001,78c88034-e3fd-46d9-a615-0d52e9616ade,0.13001758,83.21125441
8013,26,163,510600,1,261635106001,Block Group 1,G5030,S,783380,0,+42.4066888,-083.0424092,Detroit,5106001,6d2db634-8f6e-4e4e-846b-9d820c034b96,0.3024647,193.57741336
8014,26,163,511300,2,261635113002,Block Group 2,G5030,S,422182,0,+42.4155024,-083.0414342,Detroit,5113002,aaf1075c-2a0e-41cc-b081-4510d1ccaf02,0.16300538,104.32344396
8015,26,163,508100,1,261635081001,Block Group 1,G5030,S,682983,0,+42.4385985,-083.1029032,Detroit,5081001,2d44f74f-56e4-4458-9b04-11ef8d9e44e9,0.26370121,168.76877443
8016,26,163,508100,4,261635081004,Block Group 4,G5030,S,190958,0,+42.4445975,-083.0972891,Detroit,5081004,46f2ba83-7a50-4c45-8aad-32b637a5011f,0.07372929,47.18674934
8017,26,163,538200,2,261635382002,Block Group 2,G5030,S,850872,0,+42.4348827,-083.1252434,Detroit,5382002,c9965f8f-f527-4d72-b551-546e1d8f36d7,0.32852351,210.25504974
8018,26,163,510500,4,261635105004,Block Group 4,G5030,S,211868,0,+42.4125223,-083.0620888,Detroit,5105004,4e62b19e-535e-45f8-aafd-d5395019fb5d,0.08180269,52.35372286
8019,26,163,510500,3,261635105003,Block Group 3,G5030,S,395051,0,+42.4096698,-083.0673142,Detroit,5105003,68c8e4d1-e06f-4e87-b446-abb78f5900ed,0.15253004,97.61922786
8020,26,163,501200,1,261635012001,Block Group 1,G5030,S,440296,0,+42.4104941,-082.9507027,Detroit,5012001,59391940-7a4f-495c-b32d-43c20338d5e8,0.16999923,108.79951083
8021,26,163,501000,2,261635010002,Block Group 2,G5030,S,312062,0,+42.4160082,-082.9448312,Detroit,5010002,a4713683-a5cf-4975-ad37-8e6ff8bda856,0.12048781,77.1121994
8022,26,163,501100,3,261635011003,Block Group 3,G5030,S,268228,0,+42.4067540,-082.9608436,Detroit,5011003,1ab89f55-15af-42d9-a38b-10352fb2f826,0.1035634,66.28058213
8023,26,163,510500,1,261635105001,Block Group 1,G5030,S,637952,0,+42.4065334,-083.0743110,Detroit,5105001,0b3e77cc-488f-4044-a9b7-3f5db65c0694,0.24631464,157.64137201
8024,26,163,500100,1,261635001001,Block Group 1,G5030,S,474593,0,+42.4482489,-082.9498175,Detroit,5001001,1922cc18-5e60-4b3b-8412-aee1c8902812,0.18324138,117.27448408
8025,26,163,503100,1,261635031001,Block Group 1,G5030,S,449473,0,+42.4474737,-082.9750363,Detroit,5031001,ceafa628-64ad-4267-903d-3643f8370e4c,0.17354249,111.06719691
8026,26,163,500400,3,261635004003,Block Group 3,G5030,S,319631,0,+42.4241944,-082.9773914,Detroit,5004003,c56e6fa3-a0e9-48c4-88f2-d26c569f4e81,0.12341021,78.98254003
8027,26,163,500400,4,261635004004,Block Group 4,G5030,S,397710,0,+42.4242062,-082.9821712,Detroit,5004004,c47369cc-cddb-4d00-ab9b-2c4a2d2bcbc3,0.15355668,98.27628107
8028,26,163,504000,1,261635040001,Block Group 1,G5030,S,324043,0,+42.4173186,-082.9797868,Detroit,5040001,415a796c-4293-44d4-90f3-e944cd0d6068,0.1251137,80.07276897
8029,26,163,503900,3,261635039003,Block Group 3,G5030,S,446287,0,+42.4107822,-082.9877447,Detroit,5039003,1724d3c2-723c-478b-89ca-b989af54c96f,0.17231237,110.27991917
8030,26,163,500600,5,261635006005,Block Group 5,G5030,S,411229,0,+42.4329825,-082.9703305,Detroit,5006005,b9d0baaa-4a3c-4532-bd18-19fd036b5fb5,0.1587764,101.61689872
8031,26,163,538100,2,261635381002,Block Group 2,G5030,S,1117919,4172,+42.4413341,-083.1269354,Detroit,5381002,8ec77bb5-a6cd-4550-a62b-0b356172f1cb,0.43163093,276.24380042
8032,26,163,503500,5,261635035005,Block Group 5,G5030,S,726783,0,+42.4300040,-082.9972705,Detroit,5035005,c0ac05ed-3be9-42a8-9fbd-df1405e5c8ae,0.28061248,179.59199011
8033,26,163,505200,2,261635052002,Block Group 2,G5030,S,353525,0,+42.4093613,-082.9994997,Detroit,5052002,ddb34462-4abe-4a58-bec3-fba2602b74a4,0.13649676,87.35792981
8034,26,163,504300,3,261635043003,Block Group 3,G5030,S,348127,0,+42.4088311,-082.9814108,Detroit,5043003,4c8e9212-b600-493b-8b05-545ab13a3e3b,0.13441258,86.02405497
8035,26,163,506300,3,261635063003,Block Group 3,G5030,S,968943,0,+42.4229587,-083.0311703,Detroit,5063003,878f99fd-3f4a-4858-8d0c-22377544c988,0.37411098,239.43102918
8036,26,163,507200,2,261635072002,Block Group 2,G5030,S,529003,0,+42.4209207,-083.0711853,Detroit,5072002,62a4bc4d-a62e-41bf-bf0e-004ff4310a8a,0.2042492,130.71948786
8037,26,163,507100,3,261635071003,Block Group 3,G5030,S,245548,0,+42.4245340,-083.0766808,Detroit,5071003,60223872-a6ae-45bf-918f-f748aa609a3b,0.09480661,60.67623209
8038,26,163,506800,3,261635068003,Block Group 3,G5030,S,1017409,0,+42.4438470,-083.0618582,Detroit,5068003,a601f49e-afd7-4ab8-9aea-f3822dac9709,0.39282381,251.40723857
8039,26,163,540400,2,261635404002,Block Group 2,G5030,S,220650,0,+42.4194370,-083.2053328,Detroit,5404002,6b85d7f4-20fd-4353-952a-42e5a2fa0056,0.08519344,54.52380231
8040,26,163,540400,1,261635404001,Block Group 1,G5030,S,276484,0,+42.4195200,-083.2015564,Detroit,5404001,a56a333a-5280-4d38-9850-2f4c6329244a,0.10675106,68.32068416
8041,26,163,540300,4,261635403004,Block Group 4,G5030,S,219498,0,+42.4246656,-083.2157078,Detroit,5403004,98d717ad-b5c5-4522-92d9-0d3b088a0a96,0.08474865,54.23913691
8042,26,163,500900,2,261635009002,Block Group 2,G5030,S,274781,0,+42.4215399,-082.9457549,Detroit,5009002,18809a30-527f-4f0c-9b30-942490a927f6,0.10609353,67.89986369
8043,26,163,500800,2,261635008002,Block Group 2,G5030,S,317284,0,+42.4256592,-082.9382376,Detroit,5008002,79938902-ed1f-4149-8a80-a4549a399dbe,0.12250403,78.4025837
8044,26,163,500700,4,261635007004,Block Group 4,G5030,S,345295,0,+42.4317337,-082.9525514,Detroit,5007004,8c516904-f593-4200-87ba-4feba8faf7dc,0.13331914,85.32425253
8045,26,163,500700,3,261635007003,Block Group 3,G5030,S,353127,0,+42.4300218,-082.9483651,Detroit,5007003,25c81da2-fd64-41de-9667-4a5465593a68,0.13634309,87.25958187
8046,26,163,500700,2,261635007002,Block Group 2,G5030,S,265431,0,+42.4285176,-082.9446483,Detroit,5007002,a603858e-43e2-4406-9c4e-e87992ac17b1,0.10248348,65.58942838
8047,26,163,500700,1,261635007001,Block Group 1,G5030,S,252992,0,+42.4272318,-082.9415531,Detroit,5007001,5c45caee-d3fa-4a21-8a19-856bfb50ecba,0.09768075,62.51568454
8048,26,163,500600,4,261635006004,Block Group 4,G5030,S,206561,0,+42.4329630,-082.9628984,Detroit,5006004,6122b6a5-d319-451e-9c75-dc04a06b5a4e,0.07975364,51.0423346
8049,26,163,500600,3,261635006003,Block Group 3,G5030,S,238506,0,+42.4288762,-082.9714336,Detroit,5006003,1a3d376e-7b22-4f10-944f-3d723cd8d4b2,0.09208768,58.936116
8050,26,163,500600,2,261635006002,Block Group 2,G5030,S,244385,0,+42.4290261,-082.9641147,Detroit,5006002,58dc7a19-d1a7-49df-8791-a5e01f45a068,0.09435757,60.38884853
8051,26,163,500600,1,261635006001,Block Group 1,G5030,S,385253,0,+42.4324215,-082.9576970,Detroit,5006001,1d8387b3-6c46-43af-8bec-c5786234643f,0.14874701,95.19808934
8052,26,163,500500,4,261635005004,Block Group 4,G5030,S,179217,0,+42.4250879,-082.9725502,Detroit,5005004,d14c9cd8-8aa7-4260-b90c-3fa8a2db0195,0.06919607,44.28548506
8053,26,163,500500,3,261635005003,Block Group 3,G5030,S,179054,0,+42.4251577,-082.9676466,Detroit,5005003,7f3cb2be-cd7c-436b-a2cd-0e822580e8a9,0.06913313,44.24520688
8054,26,163,500500,2,261635005002,Block Group 2,G5030,S,161709,0,+42.4219080,-082.9712017,Detroit,5005002,31f8fac8-31d7-4974-9973-0db952f91fe4,0.06243619,39.95916405
8055,26,163,500500,1,261635005001,Block Group 1,G5030,S,293347,0,+42.4241540,-082.9635139,Detroit,5005001,213c15fc-c33c-4034-be0e-628dc0bd9bb9,0.11326191,72.4876222
8056,26,163,500400,2,261635004002,Block Group 2,G5030,S,142367,0,+42.4298580,-082.9777723,Detroit,5004002,731fc72f-8176-4b67-9199-2399b9b3807e,0.0549682,35.17965177
8057,26,163,500400,1,261635004001,Block Group 1,G5030,S,128170,0,+42.4329846,-082.9771457,Detroit,5004001,80af0392-eb9f-4307-904b-a7eab8bf624f,0.04948671,31.67149668
8058,26,163,500300,4,261635003004,Block Group 4,G5030,S,244755,0,+42.4408702,-082.9698157,Detroit,5003004,047f3a7b-5068-46b0-80e8-b8fc7c04ae05,0.09450043,60.48027752
8059,26,163,500300,3,261635003003,Block Group 3,G5030,S,312836,0,+42.4372745,-082.9720367,Detroit,5003003,43518c33-83dd-44f9-bafd-8032c0579e1a,0.12078665,77.30345897
8060,26,163,530400,2,261635304002,Block Group 2,G5030,S,231320,0,+42.3924283,-083.1365949,Detroit,5304002,8a5f358a-4cfe-415f-a525-bbfb890b6082,0.08931315,57.16041673
8061,26,163,530300,2,261635303002,Block Group 2,G5030,S,373768,0,+42.3983704,-083.1377383,Detroit,5303002,2a72fbb8-c8e0-48a2-9b94-be589f6e8374,0.14431263,92.36008404
8062,26,163,530300,3,261635303003,Block Group 3,G5030,S,414525,0,+42.4039570,-083.1301596,Detroit,5303003,584df9d6-d200-4bf5-b80d-a7d509b52adb,0.16004899,102.43135805
8063,26,163,530200,2,261635302002,Block Group 2,G5030,S,237146,0,+42.4120810,-083.1308944,Detroit,5302002,cf4a64ac-9d06-4d3f-aa5b-26f9a2899388,0.09156258,58.60005268
8064,26,163,530200,1,261635302001,Block Group 1,G5030,S,235979,0,+42.4152728,-083.1322296,Detroit,5302001,a79a3308-40eb-42f2-b457-bae2b8eae459,0.091112,58.3116807
8065,26,163,530100,4,261635301004,Block Group 4,G5030,S,146255,0,+42.4127277,-083.1202042,Detroit,5301004,c7554c66-cf30-43d2-819f-54ba4d32d36b,0.05646937,36.14039749
8066,26,163,530100,3,261635301003,Block Group 3,G5030,S,410392,0,+42.4138138,-083.1248607,Detroit,5301003,1dcf639a-df56-4062-8931-66ca6d7dfc2c,0.15845323,101.41007151
8067,26,163,530100,2,261635301002,Block Group 2,G5030,S,258411,0,+42.4089965,-083.1218748,Detroit,5301002,0be864b1-4211-4fd1-a677-29c7060ee318,0.09977304,63.8547486
8068,26,163,526500,3,261635265003,Block Group 3,G5030,S,231009,0,+42.3464431,-083.1352173,Detroit,5265003,9db623c7-30ac-425c-8536-a8935fac1070,0.08919307,57.08356695
8069,26,163,526500,2,261635265002,Block Group 2,G5030,S,536448,0,+42.3482922,-083.1438247,Detroit,5265002,addd49a3-3279-4a9d-95e4-29a3bc4136d8,0.20712373,132.55918742
8070,26,163,526500,1,261635265001,Block Group 1,G5030,S,204156,0,+42.3498369,-083.1374217,Detroit,5265001,8659cc8a-8eca-46fd-acd3-86e38c7be441,0.07882507,50.44804616
8071,26,163,526300,1,261635263001,Block Group 1,G5030,S,318542,0,+42.3353648,-083.1355240,Detroit,5263001,daf39a8b-69e3-41da-841c-168aae8bc3e7,0.12298975,78.71344227
8072,26,163,526300,2,261635263002,Block Group 2,G5030,S,323886,0,+42.3407690,-083.1374901,Detroit,5263002,314dcf9c-f9a9-4956-84f4-2010c7a29151,0.12505308,80.03397343
8073,26,163,526200,3,261635262003,Block Group 3,G5030,S,174987,0,+42.3331264,-083.1423951,Detroit,5262003,871ad6ed-bcf0-496b-95b4-2c82c4d10410,0.06756285,43.2402293
